,WeekType,Time,Station,Direction1,Direction2
2346,WEEKDAY,14,NS18,138454,135861
2347,WEEKDAY,14,NS19,133791,137236
2348,WEEKDAY,14,NS20,125029,143751
2349,WEEKDAY,14,NS21,128833,140330
2350,WEEKDAY,14,NS22,101874,133017
2351,WEEKDAY,14,NS23,85060,162390
2352,WEEKDAY,14,NS24,73124,166187
2353,WEEKDAY,14,NS25,49340,148255
2354,WEEKDAY,14,NS26,7543,158008
2355,WEEKDAY,14,NS27,3054,63127
2356,WEEKDAY,14,NS28,0,1751
2357,WEEKDAY,14,NE1,32211,0
2358,WEEKDAY,14,NE2,32211,31964
2359,WEEKDAY,14,NE3,82328,31964
2360,WEEKDAY,14,NE4,84295,34407
2361,WEEKDAY,14,NE5,84024,57287
2362,WEEKDAY,14,NE6,109571,61169
2363,WEEKDAY,14,NE7,120503,55299
2364,WEEKDAY,14,NE8,112971,41844
2365,WEEKDAY,14,NE9,109410,45194
2366,WEEKDAY,14,NE10,107558,44628
2367,WEEKDAY,14,NE11,104161,46363
2368,WEEKDAY,14,NE12,83065,47219
2369,WEEKDAY,14,NE13,74893,34081
2370,WEEKDAY,14,NE14,63849,32071
2371,WEEKDAY,14,NE15,53824,27622
2372,WEEKDAY,14,NE16,30628,24629
2373,WEEKDAY,14,NE17,0,16288
2374,WEEKDAY,14,CC1,89849,0
2375,WEEKDAY,14,CC2,89044,26383
2376,WEEKDAY,14,CC3,89406,31987
2377,WEEKDAY,14,CC4,123059,36094
2378,WEEKDAY,14,CC5,121946,41841
2379,WEEKDAY,14,CC6,119713,43148
2380,WEEKDAY,14,CC7,118685,48069
2381,WEEKDAY,14,CC8,120706,51349
2382,WEEKDAY,14,CC9,119101,54848
2383,WEEKDAY,14,CC10,119101,74869
2384,WEEKDAY,14,CC11,116027,74869
2385,WEEKDAY,14,CC12,117046,78641
2386,WEEKDAY,14,CC13,93039,81788
2387,WEEKDAY,14,CC14,88072,83563
2388,WEEKDAY,14,CC15,63716,86635
2389,WEEKDAY,14,CC16,59179,59165
2390,WEEKDAY,14,CC17,59924,58763
2391,WEEKDAY,14,CC18,59924,55775
2392,WEEKDAY,14,CC19,55640,55775
2393,WEEKDAY,14,CC20,54712,44927
2394,WEEKDAY,14,CC21,53548,45703
2395,WEEKDAY,14,CC22,49148,47122
2396,WEEKDAY,14,CC23,46127,15079
2397,WEEKDAY,14,CC24,38588,13613
2398,WEEKDAY,14,CC25,35631,9107
2399,WEEKDAY,14,CC26,34337,7875
2400,WEEKDAY,14,CC27,33181,7778
2401,WEEKDAY,14,CC28,32282,7679
2402,WEEKDAY,14,CC29,0,7752
2403,WEEKDAY,14,DT1,12776,0
2404,WEEKDAY,14,DT2,13520,23793
2405,WEEKDAY,14,DT3,16332,22948
2406,WEEKDAY,14,DT4,16332,27943
2407,WEEKDAY,14,DT5,19237,27943
2408,WEEKDAY,14,DT6,23012,35497
2409,WEEKDAY,14,DT7,23232,38602
2410,WEEKDAY,14,DT8,25347,41122
2411,WEEKDAY,14,DT9,52118,41794
2412,WEEKDAY,14,DT10,69311,39331
2413,WEEKDAY,14,DT11,98043,37715
2414,WEEKDAY,14,DT12,106356,39795
2415,WEEKDAY,14,DT13,103126,38912
2416,WEEKDAY,14,DT14,112182,38078
2417,WEEKDAY,14,DT15,109367,33358
2418,WEEKDAY,14,DT16,94107,33997
2419,WEEKDAY,14,DT17,90535,35728
2420,WEEKDAY,14,DT18,89466,37872
2421,WEEKDAY,14,DT19,63841,35730
2422,WEEKDAY,14,DT20,61476,24622
2423,WEEKDAY,14,DT21,61524,24067
2424,WEEKDAY,14,DT22,61951,25192
2425,WEEKDAY,14,DT23,61198,26442
2426,WEEKDAY,14,DT24,60383,26512
2427,WEEKDAY,14,DT25,59706,26430
2428,WEEKDAY,14,DT26,52972,26111
2429,WEEKDAY,14,DT27,51229,25514
2430,WEEKDAY,14,DT28,48284,24674
2431,WEEKDAY,14,DT29,46475,23665
2432,WEEKDAY,14,DT30,43595,23483
2433,WEEKDAY,14,DT31,41550,22024
2434,WEEKDAY,14,DT32,19488,22185
2435,WEEKDAY,14,DT33,9423,15824
2436,WEEKDAY,14,DT34,6773,7035
2437,WEEKDAY,14,DT35,0,5904
2438,WEEKDAY,14,TE1,4026,0
2439,WEEKDAY,14,NS9/TE2,13943,2992
2440,WEEKDAY,14,TE3,13182,39416
2441,WEEKDAY,14,TE4,13490,38030
2442,WEEKDAY,14,TE5,13627,39485
2443,WEEKDAY,14,TE6,15074,42110
2444,WEEKDAY,14,TE7,15031,45465
2445,WEEKDAY,14,TE8,14453,47827
2446,WEEKDAY,14,CC17/TE9,22101,50253
2447,WEEKDAY,14,TE10,22101,44895
2448,WEEKDAY,14,DT10/TE11,33725,44895
2449,WEEKDAY,14,TE12,33806,40838
2450,WEEKDAY,14,TE13,33793,43215
2451,WEEKDAY,14,TE14/NS22,19250,45459
2452,WEEKDAY,14,TE15,17491,85007
2453,WEEKDAY,14,TE16,15648,87159
2454,WEEKDAY,14,EW16/NE3/TE17,13325,88001
2455,WEEKDAY,14,TE18,10285,60802
2456,WEEKDAY,14,TE19,6688,58228
2457,WEEKDAY,14,NS27/CE2/TE20,3502,56672
2458,WEEKDAY,14,TE21,3502,871
2459,WEEKDAY,14,TE22,0,871
2460,WEEKDAY,15,EW1,17391,0
2461,WEEKDAY,15,EW2,54467,29223
2462,WEEKDAY,15,EW3,55538,61035
2463,WEEKDAY,15,EW4,57975,67383
2464,WEEKDAY,15,EW5,60484,71651
2465,WEEKDAY,15,EW6,59661,89025
2466,WEEKDAY,15,EW7,59834,95746
2467,WEEKDAY,15,EW8,65465,103771
2468,WEEKDAY,15,EW9,65917,118912
2469,WEEKDAY,15,EW10,64728,123955
2470,WEEKDAY,15,EW11,65863,127718
2471,WEEKDAY,15,EW12,61460,135763
2472,WEEKDAY,15,EW13,105496,139873
2473,WEEKDAY,15,EW14,97369,157430
2474,WEEKDAY,15,EW15,91928,103336
2475,WEEKDAY,15,EW16,100448,99531
2476,WEEKDAY,15,EW17,93000,71680
2477,WEEKDAY,15,EW18,87732,76090
2478,WEEKDAY,15,EW19,82990,77580
2479,WEEKDAY,15,EW20,81492,80485
2480,WEEKDAY,15,EW21,79292,80959
2481,WEEKDAY,15,EW22,81274,45575
2482,WEEKDAY,15,EW23,73747,43425
2483,WEEKDAY,15,EW24,62773,43380
2484,WEEKDAY,15,EW25,58731,40682
2485,WEEKDAY,15,EW26,48449,38308
2486,WEEKDAY,15,EW27,19543,34002
2487,WEEKDAY,15,EW28,6171,22000
2488,WEEKDAY,15,EW29,3466,12506
2489,WEEKDAY,15,EW30,3353,6813
2490,WEEKDAY,15,EW31,2932,5231
2491,WEEKDAY,15,EW32,1800,3692
2492,WEEKDAY,15,EW33,0,1799
2493,WEEKDAY,15,NS1,160269,0
2494,WEEKDAY,15,NS2,156559,33663
2495,WEEKDAY,15,NS3,152192,45428
2496,WEEKDAY,15,NS4,146691,51675
2497,WEEKDAY,15,NS5,137499,63529
2498,WEEKDAY,15,NS6,137499,67568
2499,WEEKDAY,15,NS7,133994,67568
2500,WEEKDAY,15,NS8,138008,74279
2501,WEEKDAY,15,NS9,141325,81501
2502,WEEKDAY,15,NS10,139462,115734
2503,WEEKDAY,15,NS11,134778,130290
2504,WEEKDAY,15,NS12,132495,146747
2505,WEEKDAY,15,NS13,122206,153476
2506,WEEKDAY,15,NS14,119912,171858
2507,WEEKDAY,15,NS15,120859,179506
2508,WEEKDAY,15,NS16,114569,171420
2509,WEEKDAY,15,NS17,126959,185251
2510,WEEKDAY,15,NS18,124883,171056
2511,WEEKDAY,15,NS19,117294,172990
2512,WEEKDAY,15,NS20,113556,180877
2513,WEEKDAY,15,NS21,116628,170189
2514,WEEKDAY,15,NS22,88381,157521
2515,WEEKDAY,15,NS23,70137,184633
2516,WEEKDAY,15,NS24,57815,187505
2517,WEEKDAY,15,NS25,31454,167215
2518,WEEKDAY,15,NS26,5896,175515
2519,WEEKDAY,15,NS27,3042,65836
2520,WEEKDAY,15,NS28,0,1692
2521,WEEKDAY,15,NE1,39110,0
2522,WEEKDAY,15,NE2,39110,31321
2523,WEEKDAY,15,NE3,98278,31321
2524,WEEKDAY,15,NE4,99548,30234
2525,WEEKDAY,15,NE5,99660,55201
2526,WEEKDAY,15,NE6,131469,59374
2527,WEEKDAY,15,NE7,147033,53766
2528,WEEKDAY,15,NE8,138141,38600
2529,WEEKDAY,15,NE9,134406,41819
2530,WEEKDAY,15,NE10,133325,42560
2531,WEEKDAY,15,NE11,130335,44621
2532,WEEKDAY,15,NE12,102286,44046
2533,WEEKDAY,15,NE13,94463,31849
2534,WEEKDAY,15,NE14,78669,29322
2535,WEEKDAY,15,NE15,65431,25547
2536,WEEKDAY,15,NE16,35956,23142
2537,WEEKDAY,15,NE17,0,15887
2538,WEEKDAY,15,CC1,90208,0
2539,WEEKDAY,15,CC2,90896,25556
2540,WEEKDAY,15,CC3,91732,28938
2541,WEEKDAY,15,CC4,126299,32524
2542,WEEKDAY,15,CC5,125324,37898
2543,WEEKDAY,15,CC6,122002,39191
2544,WEEKDAY,15,CC7,120902,46467
2545,WEEKDAY,15,CC8,121747,50005
2546,WEEKDAY,15,CC9,120349,53829
2547,WEEKDAY,15,CC10,120349,74520
2548,WEEKDAY,15,CC11,118631,74520
2549,WEEKDAY,15,CC12,119415,77781
2550,WEEKDAY,15,CC13,90266,81110
2551,WEEKDAY,15,CC14,87532,90348
2552,WEEKDAY,15,CC15,60245,92104
2553,WEEKDAY,15,CC16,56421,66485
2554,WEEKDAY,15,CC17,58645,66147
2555,WEEKDAY,15,CC18,58645,61923
2556,WEEKDAY,15,CC19,54252,61923
2557,WEEKDAY,15,CC20,52148,51474
2558,WEEKDAY,15,CC21,49191,53891
2559,WEEKDAY,15,CC22,43676,55403
2560,WEEKDAY,15,CC23,42484,19319
2561,WEEKDAY,15,CC24,37782,16661
2562,WEEKDAY,15,CC25,34891,10498
2563,WEEKDAY,15,CC26,33650,8842
2564,WEEKDAY,15,CC27,32758,8429
2565,WEEKDAY,15,CC28,31335,7713
2566,WEEKDAY,15,CC29,0,7995
2567,WEEKDAY,15,DT1,11106,0
2568,WEEKDAY,15,DT2,11850,29305
2569,WEEKDAY,15,DT3,16221,29162
2570,WEEKDAY,15,DT4,16221,35255
2571,WEEKDAY,15,DT5,19082,35255
2572,WEEKDAY,15,DT6,22960,42976
2573,WEEKDAY,15,DT7,24246,45848
2574,WEEKDAY,15,DT8,25744,47959
2575,WEEKDAY,15,DT9,56288,49532
2576,WEEKDAY,15,DT10,72755,44216
2577,WEEKDAY,15,DT11,100328,41705
2578,WEEKDAY,15,DT12,107667,45286
2579,WEEKDAY,15,DT13,104688,43486
2580,WEEKDAY,15,DT14,114697,42638
2581,WEEKDAY,15,DT15,111029,36852
2582,WEEKDAY,15,DT16,98403,35447
2583,WEEKDAY,15,DT17,99297,33846
2584,WEEKDAY,15,DT18,100009,31585
2585,WEEKDAY,15,DT19,73636,29528
2586,WEEKDAY,15,DT20,71830,22322
2587,WEEKDAY,15,DT21,73465,22275
2588,WEEKDAY,15,DT22,73960,22620
2589,WEEKDAY,15,DT23,73845,24683
2590,WEEKDAY,15,DT24,72606,24371
2591,WEEKDAY,15,DT25,71377,24577
2592,WEEKDAY,15,DT26,65254,24604
2593,WEEKDAY,15,DT27,63267,24286
2594,WEEKDAY,15,DT28,59908,23688
2595,WEEKDAY,15,DT29,57060,22860
2596,WEEKDAY,15,DT30,52617,23264
2597,WEEKDAY,15,DT31,50548,22313
2598,WEEKDAY,15,DT32,20358,21987
2599,WEEKDAY,15,DT33,8228,16943
2600,WEEKDAY,15,DT34,5341,9480
2601,WEEKDAY,15,DT35,0,7404
2602,WEEKDAY,15,TE1,7477,0
2603,WEEKDAY,15,NS9/TE2,14069,2796
2604,WEEKDAY,15,TE3,13574,45810
2605,WEEKDAY,15,TE4,13914,46747
2606,WEEKDAY,15,TE5,13865,48088
2607,WEEKDAY,15,TE6,14519,51226
2608,WEEKDAY,15,TE7,14632,56412
2609,WEEKDAY,15,TE8,13638,59109
2610,WEEKDAY,15,CC17/TE9,23522,62117
2611,WEEKDAY,15,TE10,23522,54225
2612,WEEKDAY,15,DT10/TE11,33707,54225
2613,WEEKDAY,15,TE12,34050,49511
2614,WEEKDAY,15,TE13,33765,50230
2615,WEEKDAY,15,TE14/NS22,18180,51769
2616,WEEKDAY,15,TE15,14547,89503
2617,WEEKDAY,15,TE16,12543,92099
2618,WEEKDAY,15,EW16/NE3/TE17,10892,93034
2619,WEEKDAY,15,TE18,7706,61043
2620,WEEKDAY,15,TE19,5813,59061
2621,WEEKDAY,15,NS27/CE2/TE20,3786,56690
2622,WEEKDAY,15,TE21,3786,1065
2623,WEEKDAY,15,TE22,0,1065
2624,WEEKDAY,16,EW1,20776,0
2625,WEEKDAY,16,EW2,65473,35364
2626,WEEKDAY,16,EW3,66327,74786
2627,WEEKDAY,16,EW4,68738,83583
2628,WEEKDAY,16,EW5,71089,89395
2629,WEEKDAY,16,EW6,70295,112225
2630,WEEKDAY,16,EW7,71104,120282
2631,WEEKDAY,16,EW8,77768,130948
2632,WEEKDAY,16,EW9,78155,151118
2633,WEEKDAY,16,EW10,76570,158964
2634,WEEKDAY,16,EW11,77561,164640
2635,WEEKDAY,16,EW12,74268,173744
2636,WEEKDAY,16,EW13,126558,173785
2637,WEEKDAY,16,EW14,123108,190280
2638,WEEKDAY,16,EW15,119552,126010
2639,WEEKDAY,16,EW16,133532,121854
2640,WEEKDAY,16,EW17,122608,90398
2641,WEEKDAY,16,EW18,116472,96219
2642,WEEKDAY,16,EW19,111227,97807
2643,WEEKDAY,16,EW20,109431,101520
2644,WEEKDAY,16,EW21,107763,102136
2645,WEEKDAY,16,EW22,109297,59348
2646,WEEKDAY,16,EW23,96279,56834
2647,WEEKDAY,16,EW24,82106,58111
2648,WEEKDAY,16,EW25,76939,55840
2649,WEEKDAY,16,EW26,60545,54702
2650,WEEKDAY,16,EW27,24659,50252
2651,WEEKDAY,16,EW28,7996,38216
2652,WEEKDAY,16,EW29,4923,25977
2653,WEEKDAY,16,EW30,4692,14376
2654,WEEKDAY,16,EW31,4232,11023
2655,WEEKDAY,16,EW32,2742,7282
2656,WEEKDAY,16,EW33,0,3066
2657,WEEKDAY,16,NS1,217485,0
2658,WEEKDAY,16,NS2,211027,39968
2659,WEEKDAY,16,NS3,202889,55558
2660,WEEKDAY,16,NS4,194249,65009
2661,WEEKDAY,16,NS5,182529,80478
2662,WEEKDAY,16,NS6,182529,88485
2663,WEEKDAY,16,NS7,175396,88485
2664,WEEKDAY,16,NS8,177140,98667
2665,WEEKDAY,16,NS9,175624,107694
2666,WEEKDAY,16,NS10,170408,152679
2667,WEEKDAY,16,NS11,162782,171995
2668,WEEKDAY,16,NS12,159664,192383
2669,WEEKDAY,16,NS13,142311,200057
2670,WEEKDAY,16,NS14,137034,228447
2671,WEEKDAY,16,NS15,137257,242058
2672,WEEKDAY,16,NS16,125858,230641
2673,WEEKDAY,16,NS17,135953,249699
2674,WEEKDAY,16,NS18,133130,228304
2675,WEEKDAY,16,NS19,123216,230839
2676,WEEKDAY,16,NS20,120791,240843
2677,WEEKDAY,16,NS21,122793,225549
2678,WEEKDAY,16,NS22,94017,208905
2679,WEEKDAY,16,NS23,73160,235570
2680,WEEKDAY,16,NS24,60017,236772
2681,WEEKDAY,16,NS25,29522,214074
2682,WEEKDAY,16,NS26,5846,221004
2683,WEEKDAY,16,NS27,2760,79170
2684,WEEKDAY,16,NS28,0,1332
2685,WEEKDAY,16,NE1,51711,0
2686,WEEKDAY,16,NE2,51711,32247
2687,WEEKDAY,16,NE3,127744,32247
2688,WEEKDAY,16,NE4,128171,29866
2689,WEEKDAY,16,NE5,128210,56351
2690,WEEKDAY,16,NE6,168177,61314
2691,WEEKDAY,16,NE7,189736,55229
2692,WEEKDAY,16,NE8,178036,38552
2693,WEEKDAY,16,NE9,173153,43970
2694,WEEKDAY,16,NE10,170907,45092
2695,WEEKDAY,16,NE11,168634,48022
2696,WEEKDAY,16,NE12,131201,46464
2697,WEEKDAY,16,NE13,118774,33553
2698,WEEKDAY,16,NE14,96245,31072
2699,WEEKDAY,16,NE15,79056,28038
2700,WEEKDAY,16,NE16,42740,25844
2701,WEEKDAY,16,NE17,0,17940
2702,WEEKDAY,16,CC1,97706,0
2703,WEEKDAY,16,CC2,98402,26063
2704,WEEKDAY,16,CC3,99327,28817
2705,WEEKDAY,16,CC4,137943,32927
2706,WEEKDAY,16,CC5,137264,39123
2707,WEEKDAY,16,CC6,132902,40795
2708,WEEKDAY,16,CC7,132088,49527
2709,WEEKDAY,16,CC8,131553,52971
2710,WEEKDAY,16,CC9,129493,57639
2711,WEEKDAY,16,CC10,129493,83520
2712,WEEKDAY,16,CC11,128404,83520
2713,WEEKDAY,16,CC12,128305,87106
2714,WEEKDAY,16,CC13,94527,90985
2715,WEEKDAY,16,CC14,92166,106245
2716,WEEKDAY,16,CC15,62065,107619
2717,WEEKDAY,16,CC16,58559,81728
2718,WEEKDAY,16,CC17,59773,80970
2719,WEEKDAY,16,CC18,59773,79006
2720,WEEKDAY,16,CC19,55785,79006
2721,WEEKDAY,16,CC20,53734,68285
2722,WEEKDAY,16,CC21,49525,70921
2723,WEEKDAY,16,CC22,42965,74134
2724,WEEKDAY,16,CC23,42920,28357
2725,WEEKDAY,16,CC24,39796,22728
2726,WEEKDAY,16,CC25,36024,12963
2727,WEEKDAY,16,CC26,34893,11150
2728,WEEKDAY,16,CC27,34095,10378
2729,WEEKDAY,16,CC28,32399,8976
2730,WEEKDAY,16,CC29,0,9293
2731,WEEKDAY,16,DT1,12176,0
2732,WEEKDAY,16,DT2,13568,38149
2733,WEEKDAY,16,DT3,17152,38180
2734,WEEKDAY,16,DT4,17152,45569
2735,WEEKDAY,16,DT5,20285,45569
2736,WEEKDAY,16,DT6,23794,55124
2737,WEEKDAY,16,DT7,25476,58439
2738,WEEKDAY,16,DT8,27677,60298
2739,WEEKDAY,16,DT9,63193,61229
2740,WEEKDAY,16,DT10,79768,53573
2741,WEEKDAY,16,DT11,112462,52547
2742,WEEKDAY,16,DT12,119056,55603
2743,WEEKDAY,16,DT13,116448,52849
2744,WEEKDAY,16,DT14,131274,51310
2745,WEEKDAY,16,DT15,127135,42540
2746,WEEKDAY,16,DT16,113439,40713
2747,WEEKDAY,16,DT17,116619,39465
2748,WEEKDAY,16,DT18,118281,34820
2749,WEEKDAY,16,DT19,90791,31844
2750,WEEKDAY,16,DT20,88580,25394
2751,WEEKDAY,16,DT21,90593,25121
2752,WEEKDAY,16,DT22,90696,25320
2753,WEEKDAY,16,DT23,91198,28650
2754,WEEKDAY,16,DT24,89631,28538
2755,WEEKDAY,16,DT25,88989,29165
2756,WEEKDAY,16,DT26,82321,28583
2757,WEEKDAY,16,DT27,80569,28344
2758,WEEKDAY,16,DT28,76120,27239
2759,WEEKDAY,16,DT29,72175,26049
2760,WEEKDAY,16,DT30,66509,26861
2761,WEEKDAY,16,DT31,62489,26668
2762,WEEKDAY,16,DT32,24044,26649
2763,WEEKDAY,16,DT33,8612,21590
2764,WEEKDAY,16,DT34,5685,14124
2765,WEEKDAY,16,DT35,0,10518
2766,WEEKDAY,16,TE1,6541,0
2767,WEEKDAY,16,NS9/TE2,14019,1973
2768,WEEKDAY,16,TE3,13958,58097
2769,WEEKDAY,16,TE4,14479,60170
2770,WEEKDAY,16,TE5,14442,61851
2771,WEEKDAY,16,TE6,15615,65695
2772,WEEKDAY,16,TE7,15751,72834
2773,WEEKDAY,16,TE8,13984,74806
2774,WEEKDAY,16,CC17/TE9,22825,78774
2775,WEEKDAY,16,TE10,22825,68524
2776,WEEKDAY,16,DT10/TE11,33118,68524
2777,WEEKDAY,16,TE12,33756,62915
2778,WEEKDAY,16,TE13,33696,62828
2779,WEEKDAY,16,TE14/NS22,18641,64045
2780,WEEKDAY,16,TE15,15266,102241
2781,WEEKDAY,16,TE16,12982,105292
2782,WEEKDAY,16,EW16/NE3/TE17,11979,106880
2783,WEEKDAY,16,TE18,8565,68448
2784,WEEKDAY,16,TE19,6736,66546
2785,WEEKDAY,16,NS27/CE2/TE20,4368,62436
2786,WEEKDAY,16,TE21,4368,1137
2787,WEEKDAY,16,TE22,0,1137
2788,WEEKDAY,17,EW1,29512,0
2789,WEEKDAY,17,EW2,102204,67478
2790,WEEKDAY,17,EW3,105486,148107
2791,WEEKDAY,17,EW4,113135,168963
2792,WEEKDAY,17,EW5,117907,180338
2793,WEEKDAY,17,EW6,117029,226006
2794,WEEKDAY,17,EW7,117956,241735
2795,WEEKDAY,17,EW8,132157,262508
2796,WEEKDAY,17,EW9,132387,301538
2797,WEEKDAY,17,EW10,129850,318425
2798,WEEKDAY,17,EW11,133025,329980
2799,WEEKDAY,17,EW12,127541,341958
2800,WEEKDAY,17,EW13,222538,333415
2801,WEEKDAY,17,EW14,234116,348125
2802,WEEKDAY,17,EW15,235803,231874
2803,WEEKDAY,17,EW16,264425,218541
2804,WEEKDAY,17,EW17,242931,170527
2805,WEEKDAY,17,EW18,232701,181109
2806,WEEKDAY,17,EW19,222516,182241
2807,WEEKDAY,17,EW20,219830,187439
2808,WEEKDAY,17,EW21,219681,189323
2809,WEEKDAY,17,EW22,218946,110669
2810,WEEKDAY,17,EW23,189281,107907
2811,WEEKDAY,17,EW24,161762,115148
2812,WEEKDAY,17,EW25,150403,112400
2813,WEEKDAY,17,EW26,115495,115760
2814,WEEKDAY,17,EW27,45838,116236
2815,WEEKDAY,17,EW28,14168,110464
2816,WEEKDAY,17,EW29,10619,95387
2817,WEEKDAY,17,EW30,10232,53946
2818,WEEKDAY,17,EW31,9972,40141
2819,WEEKDAY,17,EW32,7609,24170
2820,WEEKDAY,17,EW33,0,8575
2821,WEEKDAY,17,NS1,462223,0
2822,WEEKDAY,17,NS2,443293,71185
2823,WEEKDAY,17,NS3,424202,102421
2824,WEEKDAY,17,NS4,397137,121999
2825,WEEKDAY,17,NS5,371809,154230
2826,WEEKDAY,17,NS6,371809,175713
2827,WEEKDAY,17,NS7,363290,175713
2828,WEEKDAY,17,NS8,359301,187639
2829,WEEKDAY,17,NS9,340059,206530
2830,WEEKDAY,17,NS10,327098,294166
2831,WEEKDAY,17,NS11,307171,329999
2832,WEEKDAY,17,NS12,299466,369739
2833,WEEKDAY,17,NS13,253855,386747
2834,WEEKDAY,17,NS14,235969,450305
2835,WEEKDAY,17,NS15,234485,483486
2836,WEEKDAY,17,NS16,207016,468459
2837,WEEKDAY,17,NS17,213765,506999
2838,WEEKDAY,17,NS18,208234,462945
2839,WEEKDAY,17,NS19,189348,468118
2840,WEEKDAY,17,NS20,192442,483631
2841,WEEKDAY,17,NS21,181099,448969
2842,WEEKDAY,17,NS22,138715,425657
2843,WEEKDAY,17,NS23,106288,460436
2844,WEEKDAY,17,NS24,84153,465133
2845,WEEKDAY,17,NS25,34985,432348
2846,WEEKDAY,17,NS26,6006,428493
2847,WEEKDAY,17,NS27,2371,134393
2848,WEEKDAY,17,NS28,0,1623
2849,WEEKDAY,17,NE1,103764,0
2850,WEEKDAY,17,NE2,103764,42846
2851,WEEKDAY,17,NE3,252849,42846
2852,WEEKDAY,17,NE4,253011,39805
2853,WEEKDAY,17,NE5,258083,75260
2854,WEEKDAY,17,NE6,329611,82284
2855,WEEKDAY,17,NE7,380582,74630
2856,WEEKDAY,17,NE8,361883,52207
2857,WEEKDAY,17,NE9,357659,60698
2858,WEEKDAY,17,NE10,353739,61565
2859,WEEKDAY,17,NE11,344754,63432
2860,WEEKDAY,17,NE12,266298,63819
2861,WEEKDAY,17,NE13,240036,45006
2862,WEEKDAY,17,NE14,192458,41072
2863,WEEKDAY,17,NE15,154028,35570
2864,WEEKDAY,17,NE16,79266,32552
2865,WEEKDAY,17,NE17,0,21875
2866,WEEKDAY,17,CC1,151878,0
2867,WEEKDAY,17,CC2,153975,36538
2868,WEEKDAY,17,CC3,156351,40470
2869,WEEKDAY,17,CC4,222618,46413
2870,WEEKDAY,17,CC5,222649,56327
2871,WEEKDAY,17,CC6,212282,58376
2872,WEEKDAY,17,CC7,210233,73576
2873,WEEKDAY,17,CC8,207380,78718
2874,WEEKDAY,17,CC9,205930,85454
2875,WEEKDAY,17,CC10,205930,133320
2876,WEEKDAY,17,CC11,206855,133320
2877,WEEKDAY,17,CC12,205669,137666
2878,WEEKDAY,17,CC13,143085,143081
2879,WEEKDAY,17,CC14,137621,182190
2880,WEEKDAY,17,CC15,90677,186542
2881,WEEKDAY,17,CC16,85190,155283
2882,WEEKDAY,17,CC17,86425,155488
2883,WEEKDAY,17,CC18,86425,155444
2884,WEEKDAY,17,CC19,81734,155444
2885,WEEKDAY,17,CC20,78369,139171
2886,WEEKDAY,17,CC21,70523,143294
2887,WEEKDAY,17,CC22,60108,150874
2888,WEEKDAY,17,CC23,61127,58542
2889,WEEKDAY,17,CC24,56030,46944
2890,WEEKDAY,17,CC25,50858,26880
2891,WEEKDAY,17,CC26,48809,22233
2892,WEEKDAY,17,CC27,47189,19219
2893,WEEKDAY,17,CC28,43743,14466
2894,WEEKDAY,17,CC29,0,14474
2895,WEEKDAY,17,DT1,16191,0
2896,WEEKDAY,17,DT2,19220,78643
2897,WEEKDAY,17,DT3,22963,79813
2898,WEEKDAY,17,DT4,22963,93191
2899,WEEKDAY,17,DT5,27576,93191
2900,WEEKDAY,17,DT6,34619,113211
2901,WEEKDAY,17,DT7,36770,119278
2902,WEEKDAY,17,DT8,38836,123529
2903,WEEKDAY,17,DT9,104804,125753
2904,WEEKDAY,17,DT10,128347,108288
2905,WEEKDAY,17,DT11,179313,107127
2906,WEEKDAY,17,DT12,186211,115996
2907,WEEKDAY,17,DT13,181972,108272
2908,WEEKDAY,17,DT14,213930,105341
2909,WEEKDAY,17,DT15,209184,80733
2910,WEEKDAY,17,DT16,191967,74445
2911,WEEKDAY,17,DT17,204939,73148
2912,WEEKDAY,17,DT18,214509,57089
2913,WEEKDAY,17,DT19,177715,47023
2914,WEEKDAY,17,DT20,175511,42849
2915,WEEKDAY,17,DT21,180189,42637
2916,WEEKDAY,17,DT22,180428,43569
2917,WEEKDAY,17,DT23,184201,51844
2918,WEEKDAY,17,DT24,182667,50754
2919,WEEKDAY,17,DT25,181840,52365
2920,WEEKDAY,17,DT26,172624,52375
2921,WEEKDAY,17,DT27,170248,50795
2922,WEEKDAY,17,DT28,164766,47620
2923,WEEKDAY,17,DT29,156639,43252
2924,WEEKDAY,17,DT30,143233,44162
2925,WEEKDAY,17,DT31,130453,44371
2926,WEEKDAY,17,DT32,45520,44074
2927,WEEKDAY,17,DT33,12486,40377
2928,WEEKDAY,17,DT34,8224,29594
2929,WEEKDAY,17,DT35,0,21522
2930,WEEKDAY,17,TE1,7907,0
2931,WEEKDAY,17,NS9/TE2,20098,3532
2932,WEEKDAY,17,TE3,20434,107023
2933,WEEKDAY,17,TE4,21830,115450
2934,WEEKDAY,17,TE5,21472,117530
2935,WEEKDAY,17,TE6,20664,122834
2936,WEEKDAY,17,TE7,20903,135811
2937,WEEKDAY,17,TE8,19547,139817
2938,WEEKDAY,17,CC17/TE9,32263,147708
2939,WEEKDAY,17,TE10,32263,127279
2940,WEEKDAY,17,DT10/TE11,44234,127279
2941,WEEKDAY,17,TE12,44988,117860
2942,WEEKDAY,17,TE13,45102,117240
2943,WEEKDAY,17,TE14/NS22,26581,118926
2944,WEEKDAY,17,TE15,22512,171580
2945,WEEKDAY,17,TE16,19394,177288
2946,WEEKDAY,17,EW16/NE3/TE17,17199,178929
2947,WEEKDAY,17,TE18,10721,108389
2948,WEEKDAY,17,TE19,7944,105458
2949,WEEKDAY,17,NS27/CE2/TE20,5468,92303
