,WeekType,Time,Station,Direction1,Direction2
2436,WEEKDAY,14,DT34,7372,6156
2437,WEEKDAY,14,DT35,0,5296
2438,WEEKDAY,14,TE1,1523,0
2439,WEEKDAY,14,NS9/TE2,14030,1418
2440,WEEKDAY,14,TE3,13534,31739
2441,WEEKDAY,14,TE4,14230,32473
2442,WEEKDAY,14,TE5,14463,33044
2443,WEEKDAY,14,TE6,15398,34602
2444,WEEKDAY,14,TE7,15855,37676
2445,WEEKDAY,14,TE8,15955,39909
2446,WEEKDAY,14,CC17/TE9,23953,41404
2447,WEEKDAY,14,TE10,23953,38111
2448,WEEKDAY,14,DT10/TE11,36251,38111
2449,WEEKDAY,14,TE12,36309,35930
2450,WEEKDAY,14,TE13,36591,38345
2451,WEEKDAY,14,TE14/NS22,17505,40571
2452,WEEKDAY,14,TE15,15884,93006
2453,WEEKDAY,14,TE16,14287,94947
2454,WEEKDAY,14,EW16/NE3/TE17,12698,95871
2455,WEEKDAY,14,TE18,9819,67394
2456,WEEKDAY,14,TE19,6280,65167
2457,WEEKDAY,14,NS27/CE2/TE20,3342,63721
2458,WEEKDAY,14,TE21,3342,832
2459,WEEKDAY,14,TE22,0,832
2460,WEEKDAY,15,EW1,15723,0
2461,WEEKDAY,15,EW2,51406,24252
2462,WEEKDAY,15,EW3,51997,53083
2463,WEEKDAY,15,EW4,52927,58477
2464,WEEKDAY,15,EW5,55790,63371
2465,WEEKDAY,15,EW6,55814,79677
2466,WEEKDAY,15,EW7,56942,85240
2467,WEEKDAY,15,EW8,62290,93014
2468,WEEKDAY,15,EW9,62327,107780
2469,WEEKDAY,15,EW10,62076,113402
2470,WEEKDAY,15,EW11,63130,116911
2471,WEEKDAY,15,EW12,58261,124990
2472,WEEKDAY,15,EW13,99290,133070
2473,WEEKDAY,15,EW14,91888,154241
2474,WEEKDAY,15,EW15,86229,96344
2475,WEEKDAY,15,EW16,95283,92646
2476,WEEKDAY,15,EW17,87156,62838
2477,WEEKDAY,15,EW18,81445,65244
2478,WEEKDAY,15,EW19,76853,65746
2479,WEEKDAY,15,EW20,75387,66794
2480,WEEKDAY,15,EW21,73756,67515
2481,WEEKDAY,15,EW22,73427,39320
2482,WEEKDAY,15,EW23,65255,39170
2483,WEEKDAY,15,EW24,54107,39233
2484,WEEKDAY,15,EW25,50705,36473
2485,WEEKDAY,15,EW26,39862,34765
2486,WEEKDAY,15,EW27,15368,30492
2487,WEEKDAY,15,EW28,5867,20179
2488,WEEKDAY,15,EW29,2975,12670
2489,WEEKDAY,15,EW30,2905,6768
2490,WEEKDAY,15,EW31,2553,5250
2491,WEEKDAY,15,EW32,1559,3722
2492,WEEKDAY,15,EW33,0,1971
2493,WEEKDAY,15,NS1,151879,0
2494,WEEKDAY,15,NS2,148222,36265
2495,WEEKDAY,15,NS3,143646,45811
2496,WEEKDAY,15,NS4,137872,50629
2497,WEEKDAY,15,NS5,131756,60137
2498,WEEKDAY,15,NS6,131756,64395
2499,WEEKDAY,15,NS7,128949,64395
2500,WEEKDAY,15,NS8,132665,71013
2501,WEEKDAY,15,NS9,135343,77065
2502,WEEKDAY,15,NS10,134395,107372
2503,WEEKDAY,15,NS11,132382,117539
2504,WEEKDAY,15,NS12,132278,128756
2505,WEEKDAY,15,NS13,123710,133281
2506,WEEKDAY,15,NS14,122062,147837
2507,WEEKDAY,15,NS15,122440,155237
2508,WEEKDAY,15,NS16,117988,153338
2509,WEEKDAY,15,NS17,129831,168083
2510,WEEKDAY,15,NS18,128928,160516
2511,WEEKDAY,15,NS19,123968,163623
2512,WEEKDAY,15,NS20,122132,172906
2513,WEEKDAY,15,NS21,130317,163429
2514,WEEKDAY,15,NS22,97987,153790
2515,WEEKDAY,15,NS23,75800,192236
2516,WEEKDAY,15,NS24,59862,195120
2517,WEEKDAY,15,NS25,29706,175410
2518,WEEKDAY,15,NS26,5726,184382
2519,WEEKDAY,15,NS27,2790,72757
2520,WEEKDAY,15,NS28,0,1464
2521,WEEKDAY,15,NE1,32269,0
2522,WEEKDAY,15,NE2,32269,32127
2523,WEEKDAY,15,NE3,90368,32127
2524,WEEKDAY,15,NE4,91514,29520
2525,WEEKDAY,15,NE5,91753,51300
2526,WEEKDAY,15,NE6,120443,55451
2527,WEEKDAY,15,NE7,133725,51237
2528,WEEKDAY,15,NE8,124682,37126
2529,WEEKDAY,15,NE9,120445,39899
2530,WEEKDAY,15,NE10,117244,39288
2531,WEEKDAY,15,NE11,114344,40837
2532,WEEKDAY,15,NE12,88805,40057
2533,WEEKDAY,15,NE13,78949,30834
2534,WEEKDAY,15,NE14,63661,28184
2535,WEEKDAY,15,NE15,53191,24841
2536,WEEKDAY,15,NE16,29129,22107
2537,WEEKDAY,15,NE17,0,15086
2538,WEEKDAY,15,CC1,85130,0
2539,WEEKDAY,15,CC2,85196,30267
2540,WEEKDAY,15,CC3,85859,32903
2541,WEEKDAY,15,CC4,116150,37540
2542,WEEKDAY,15,CC5,115302,43149
2543,WEEKDAY,15,CC6,113391,44324
2544,WEEKDAY,15,CC7,111790,48636
2545,WEEKDAY,15,CC8,110736,51092
2546,WEEKDAY,15,CC9,109427,53819
2547,WEEKDAY,15,CC10,109427,74763
2548,WEEKDAY,15,CC11,108059,74763
2549,WEEKDAY,15,CC12,107237,77761
2550,WEEKDAY,15,CC13,80798,79833
2551,WEEKDAY,15,CC14,78242,85034
2552,WEEKDAY,15,CC15,53572,86407
2553,WEEKDAY,15,CC16,50770,55138
2554,WEEKDAY,15,CC17,51505,55099
2555,WEEKDAY,15,CC18,51505,53232
2556,WEEKDAY,15,CC19,48605,53232
2557,WEEKDAY,15,CC20,47306,46148
2558,WEEKDAY,15,CC21,44886,47663
2559,WEEKDAY,15,CC22,41185,49673
2560,WEEKDAY,15,CC23,40311,16364
2561,WEEKDAY,15,CC24,37435,14908
2562,WEEKDAY,15,CC25,35064,11190
2563,WEEKDAY,15,CC26,34298,10248
2564,WEEKDAY,15,CC27,33821,10160
2565,WEEKDAY,15,CC28,32486,9626
2566,WEEKDAY,15,CC29,0,9861
2567,WEEKDAY,15,DT1,10465,0
2568,WEEKDAY,15,DT2,11082,22335
2569,WEEKDAY,15,DT3,14276,22965
2570,WEEKDAY,15,DT4,14276,27184
2571,WEEKDAY,15,DT5,17108,27184
2572,WEEKDAY,15,DT6,19671,33239
2573,WEEKDAY,15,DT7,20596,35851
2574,WEEKDAY,15,DT8,21001,38105
2575,WEEKDAY,15,DT9,44413,39432
2576,WEEKDAY,15,DT10,61336,36952
2577,WEEKDAY,15,DT11,96288,36984
2578,WEEKDAY,15,DT12,103510,40992
2579,WEEKDAY,15,DT13,101142,39377
2580,WEEKDAY,15,DT14,108995,38642
2581,WEEKDAY,15,DT15,104241,35293
2582,WEEKDAY,15,DT16,87737,34769
2583,WEEKDAY,15,DT17,87967,32242
2584,WEEKDAY,15,DT18,88408,29971
2585,WEEKDAY,15,DT19,64809,28212
2586,WEEKDAY,15,DT20,63361,21170
2587,WEEKDAY,15,DT21,63426,21057
2588,WEEKDAY,15,DT22,63299,21494
2589,WEEKDAY,15,DT23,63261,23337
2590,WEEKDAY,15,DT24,62413,23103
2591,WEEKDAY,15,DT25,61463,22941
2592,WEEKDAY,15,DT26,56075,22733
2593,WEEKDAY,15,DT27,54048,21988
2594,WEEKDAY,15,DT28,51575,21543
2595,WEEKDAY,15,DT29,49659,20251
2596,WEEKDAY,15,DT30,46520,20132
2597,WEEKDAY,15,DT31,44618,19416
2598,WEEKDAY,15,DT32,16972,19482
2599,WEEKDAY,15,DT33,8019,12783
2600,WEEKDAY,15,DT34,6441,8137
2601,WEEKDAY,15,DT35,0,6557
2602,WEEKDAY,15,TE1,3366,0
2603,WEEKDAY,15,NS9/TE2,13314,1206
2604,WEEKDAY,15,TE3,12846,37832
2605,WEEKDAY,15,TE4,13543,39932
2606,WEEKDAY,15,TE5,13771,40392
2607,WEEKDAY,15,TE6,14378,42398
2608,WEEKDAY,15,TE7,14809,46562
2609,WEEKDAY,15,TE8,14551,48921
2610,WEEKDAY,15,CC17/TE9,22339,51004
2611,WEEKDAY,15,TE10,22339,46257
2612,WEEKDAY,15,DT10/TE11,33883,46257
2613,WEEKDAY,15,TE12,34438,43667
2614,WEEKDAY,15,TE13,34638,44358
2615,WEEKDAY,15,TE14/NS22,15784,46048
2616,WEEKDAY,15,TE15,13034,97298
2617,WEEKDAY,15,TE16,11199,99850
2618,WEEKDAY,15,EW16/NE3/TE17,10410,100967
2619,WEEKDAY,15,TE18,7781,67975
2620,WEEKDAY,15,TE19,5947,66056
2621,WEEKDAY,15,NS27/CE2/TE20,3574,63975
2622,WEEKDAY,15,TE21,3574,1051
2623,WEEKDAY,15,TE22,0,1051
2624,WEEKDAY,16,EW1,18726,0
2625,WEEKDAY,16,EW2,59374,30858
2626,WEEKDAY,16,EW3,60324,68139
2627,WEEKDAY,16,EW4,62114,75896
2628,WEEKDAY,16,EW5,64674,81698
2629,WEEKDAY,16,EW6,64702,103425
2630,WEEKDAY,16,EW7,66118,110400
2631,WEEKDAY,16,EW8,72608,119754
2632,WEEKDAY,16,EW9,72553,137896
2633,WEEKDAY,16,EW10,71911,146432
2634,WEEKDAY,16,EW11,73346,151653
2635,WEEKDAY,16,EW12,69589,160214
2636,WEEKDAY,16,EW13,117784,163718
2637,WEEKDAY,16,EW14,114444,184535
2638,WEEKDAY,16,EW15,110461,116614
2639,WEEKDAY,16,EW16,124216,112489
2640,WEEKDAY,16,EW17,114069,79332
2641,WEEKDAY,16,EW18,107893,83072
2642,WEEKDAY,16,EW19,102847,83801
2643,WEEKDAY,16,EW20,100760,85752
2644,WEEKDAY,16,EW21,99235,86742
2645,WEEKDAY,16,EW22,98623,51845
2646,WEEKDAY,16,EW23,87590,51098
2647,WEEKDAY,16,EW24,73443,51801
2648,WEEKDAY,16,EW25,68878,48828
2649,WEEKDAY,16,EW26,52979,48114
2650,WEEKDAY,16,EW27,20679,44699
2651,WEEKDAY,16,EW28,7779,35413
2652,WEEKDAY,16,EW29,4813,26689
2653,WEEKDAY,16,EW30,4603,14556
2654,WEEKDAY,16,EW31,4143,10938
2655,WEEKDAY,16,EW32,2649,7111
2656,WEEKDAY,16,EW33,0,2920
2657,WEEKDAY,16,NS1,204391,0
2658,WEEKDAY,16,NS2,198970,42637
2659,WEEKDAY,16,NS3,191806,55336
2660,WEEKDAY,16,NS4,182844,63218
2661,WEEKDAY,16,NS5,173095,76233
2662,WEEKDAY,16,NS6,173095,83858
2663,WEEKDAY,16,NS7,166156,83858
2664,WEEKDAY,16,NS8,167963,92789
2665,WEEKDAY,16,NS9,166776,101097
2666,WEEKDAY,16,NS10,163345,141661
2667,WEEKDAY,16,NS11,157823,156771
2668,WEEKDAY,16,NS12,156869,173783
2669,WEEKDAY,16,NS13,141562,180056
2670,WEEKDAY,16,NS14,137317,205465
2671,WEEKDAY,16,NS15,137668,217325
2672,WEEKDAY,16,NS16,128439,213024
2673,WEEKDAY,16,NS17,139807,232614
2674,WEEKDAY,16,NS18,138320,217562
2675,WEEKDAY,16,NS19,131477,221048
2676,WEEKDAY,16,NS20,131395,231819
2677,WEEKDAY,16,NS21,137615,215993
2678,WEEKDAY,16,NS22,102637,203290
2679,WEEKDAY,16,NS23,77896,238015
2680,WEEKDAY,16,NS24,60604,241344
2681,WEEKDAY,16,NS25,27604,218789
2682,WEEKDAY,16,NS26,5846,226916
2683,WEEKDAY,16,NS27,2669,85780
2684,WEEKDAY,16,NS28,0,1304
2685,WEEKDAY,16,NE1,43181,0
2686,WEEKDAY,16,NE2,43181,33170
2687,WEEKDAY,16,NE3,115941,33170
2688,WEEKDAY,16,NE4,117608,29755
2689,WEEKDAY,16,NE5,118200,52540
2690,WEEKDAY,16,NE6,155641,57384
2691,WEEKDAY,16,NE7,174719,52979
2692,WEEKDAY,16,NE8,164071,37828
2693,WEEKDAY,16,NE9,158866,41938
2694,WEEKDAY,16,NE10,155191,42021
2695,WEEKDAY,16,NE11,152337,43727
2696,WEEKDAY,16,NE12,117681,42612
2697,WEEKDAY,16,NE13,105229,32785
2698,WEEKDAY,16,NE14,84575,30082
2699,WEEKDAY,16,NE15,69933,26526
2700,WEEKDAY,16,NE16,37237,24029
2701,WEEKDAY,16,NE17,0,16700
2702,WEEKDAY,16,CC1,92543,0
2703,WEEKDAY,16,CC2,92867,31170
2704,WEEKDAY,16,CC3,93802,33897
2705,WEEKDAY,16,CC4,128096,38730
2706,WEEKDAY,16,CC5,127515,45183
2707,WEEKDAY,16,CC6,125675,46472
2708,WEEKDAY,16,CC7,123887,50903
2709,WEEKDAY,16,CC8,122388,53501
2710,WEEKDAY,16,CC9,121063,57076
2711,WEEKDAY,16,CC10,121063,82374
2712,WEEKDAY,16,CC11,119762,82374
2713,WEEKDAY,16,CC12,119127,85643
2714,WEEKDAY,16,CC13,86295,88042
2715,WEEKDAY,16,CC14,83278,98523
2716,WEEKDAY,16,CC15,55830,100161
2717,WEEKDAY,16,CC16,52604,68545
2718,WEEKDAY,16,CC17,53271,68826
2719,WEEKDAY,16,CC18,53271,67585
2720,WEEKDAY,16,CC19,50332,67585
2721,WEEKDAY,16,CC20,48840,59056
2722,WEEKDAY,16,CC21,45371,60867
2723,WEEKDAY,16,CC22,40181,63526
2724,WEEKDAY,16,CC23,40208,22887
2725,WEEKDAY,16,CC24,39466,19582
2726,WEEKDAY,16,CC25,36902,13623
2727,WEEKDAY,16,CC26,35975,12278
2728,WEEKDAY,16,CC27,35686,12040
2729,WEEKDAY,16,CC28,33998,10939
2730,WEEKDAY,16,CC29,0,11206
2731,WEEKDAY,16,DT1,10750,0
2732,WEEKDAY,16,DT2,11869,31513
2733,WEEKDAY,16,DT3,14801,32450
2734,WEEKDAY,16,DT4,14801,37900
2735,WEEKDAY,16,DT5,18137,37900
2736,WEEKDAY,16,DT6,20915,45777
2737,WEEKDAY,16,DT7,22409,48663
2738,WEEKDAY,16,DT8,23224,51090
2739,WEEKDAY,16,DT9,52083,52598
2740,WEEKDAY,16,DT10,71101,47623
2741,WEEKDAY,16,DT11,107583,47318
2742,WEEKDAY,16,DT12,114444,51124
2743,WEEKDAY,16,DT13,112090,48950
2744,WEEKDAY,16,DT14,124253,47754
2745,WEEKDAY,16,DT15,119122,40671
2746,WEEKDAY,16,DT16,101620,39053
2747,WEEKDAY,16,DT17,104594,36456
2748,WEEKDAY,16,DT18,106293,32554
2749,WEEKDAY,16,DT19,82893,30158
2750,WEEKDAY,16,DT20,81205,23900
2751,WEEKDAY,16,DT21,82517,23728
2752,WEEKDAY,16,DT22,81969,24350
2753,WEEKDAY,16,DT23,82316,27470
2754,WEEKDAY,16,DT24,80921,27247
2755,WEEKDAY,16,DT25,80125,27459
2756,WEEKDAY,16,DT26,74576,27270
2757,WEEKDAY,16,DT27,72434,26394
2758,WEEKDAY,16,DT28,68774,25269
2759,WEEKDAY,16,DT29,65587,23720
2760,WEEKDAY,16,DT30,61080,23989
2761,WEEKDAY,16,DT31,57889,23545
2762,WEEKDAY,16,DT32,20961,23411
2763,WEEKDAY,16,DT33,8965,17066
2764,WEEKDAY,16,DT34,6909,11845
2765,WEEKDAY,16,DT35,0,8854
2766,WEEKDAY,16,TE1,4106,0
2767,WEEKDAY,16,NS9/TE2,13904,1623
2768,WEEKDAY,16,TE3,13601,49434
2769,WEEKDAY,16,TE4,14375,52779
2770,WEEKDAY,16,TE5,14497,53730
2771,WEEKDAY,16,TE6,14890,56122
2772,WEEKDAY,16,TE7,15342,62362
2773,WEEKDAY,16,TE8,14736,64772
2774,WEEKDAY,16,CC17/TE9,22797,67421
2775,WEEKDAY,16,TE10,22797,60457
2776,WEEKDAY,16,DT10/TE11,34636,60457
2777,WEEKDAY,16,TE12,35395,56551
2778,WEEKDAY,16,TE13,35657,56291
2779,WEEKDAY,16,TE14/NS22,16738,57563
2780,WEEKDAY,16,TE15,13682,107300
2781,WEEKDAY,16,TE16,11822,109993
2782,WEEKDAY,16,EW16/NE3/TE17,11274,111050
2783,WEEKDAY,16,TE18,8299,72019
2784,WEEKDAY,16,TE19,6619,70325
2785,WEEKDAY,16,NS27/CE2/TE20,4308,67081
2786,WEEKDAY,16,TE21,4308,943
2787,WEEKDAY,16,TE22,0,943
2788,WEEKDAY,17,EW1,27057,0
2789,WEEKDAY,17,EW2,93464,57483
2790,WEEKDAY,17,EW3,96984,130114
2791,WEEKDAY,17,EW4,103467,146934
2792,WEEKDAY,17,EW5,108605,157462
2793,WEEKDAY,17,EW6,109164,198337
2794,WEEKDAY,17,EW7,111408,211424
2795,WEEKDAY,17,EW8,124864,229709
2796,WEEKDAY,17,EW9,124526,265822
2797,WEEKDAY,17,EW10,123591,282955
2798,WEEKDAY,17,EW11,126834,293526
2799,WEEKDAY,17,EW12,120083,304465
2800,WEEKDAY,17,EW13,203531,302326
2801,WEEKDAY,17,EW14,210817,326708
2802,WEEKDAY,17,EW15,208822,211974
2803,WEEKDAY,17,EW16,234694,202340
2804,WEEKDAY,17,EW17,215381,153914
2805,WEEKDAY,17,EW18,206449,161409
2806,WEEKDAY,17,EW19,197285,161213
2807,WEEKDAY,17,EW20,195468,164761
2808,WEEKDAY,17,EW21,194552,166761
2809,WEEKDAY,17,EW22,193423,101253
2810,WEEKDAY,17,EW23,169505,100374
2811,WEEKDAY,17,EW24,143186,106028
2812,WEEKDAY,17,EW25,133666,106690
2813,WEEKDAY,17,EW26,102624,109778
2814,WEEKDAY,17,EW27,40211,110883
2815,WEEKDAY,17,EW28,14520,108317
2816,WEEKDAY,17,EW29,11030,95592
2817,WEEKDAY,17,EW30,10449,54925
2818,WEEKDAY,17,EW31,10186,40216
2819,WEEKDAY,17,EW32,7610,23095
2820,WEEKDAY,17,EW33,0,7844
2821,WEEKDAY,17,NS1,434152,0
2822,WEEKDAY,17,NS2,417514,72833
2823,WEEKDAY,17,NS3,399666,98406
2824,WEEKDAY,17,NS4,375440,115080
2825,WEEKDAY,17,NS5,353928,142546
2826,WEEKDAY,17,NS6,353928,161589
2827,WEEKDAY,17,NS7,347057,161589
2828,WEEKDAY,17,NS8,343291,171581
2829,WEEKDAY,17,NS9,323574,187984
2830,WEEKDAY,17,NS10,311540,269107
2831,WEEKDAY,17,NS11,293813,299104
2832,WEEKDAY,17,NS12,289033,334008
2833,WEEKDAY,17,NS13,249144,347171
2834,WEEKDAY,17,NS14,234405,403824
2835,WEEKDAY,17,NS15,233869,432855
2836,WEEKDAY,17,NS16,209424,422317
2837,WEEKDAY,17,NS17,220882,458468
2838,WEEKDAY,17,NS18,216810,419507
2839,WEEKDAY,17,NS19,203105,424764
2840,WEEKDAY,17,NS20,207737,439216
2841,WEEKDAY,17,NS21,204226,406742
2842,WEEKDAY,17,NS22,151357,385930
2843,WEEKDAY,17,NS23,111977,431981
2844,WEEKDAY,17,NS24,85471,439145
2845,WEEKDAY,17,NS25,32779,408220
2846,WEEKDAY,17,NS26,5775,410016
2847,WEEKDAY,17,NS27,2178,134529
2848,WEEKDAY,17,NS28,0,1449
2849,WEEKDAY,17,NE1,86006,0
2850,WEEKDAY,17,NE2,86006,44338
2851,WEEKDAY,17,NE3,221583,44338
2852,WEEKDAY,17,NE4,222705,38748
2853,WEEKDAY,17,NE5,227169,67640
2854,WEEKDAY,17,NE6,291458,74386
2855,WEEKDAY,17,NE7,332588,71173
2856,WEEKDAY,17,NE8,314771,52085
2857,WEEKDAY,17,NE9,310751,60222
2858,WEEKDAY,17,NE10,306615,59695
2859,WEEKDAY,17,NE11,299192,60661
2860,WEEKDAY,17,NE12,230120,61299
2861,WEEKDAY,17,NE13,207029,44562
2862,WEEKDAY,17,NE14,164753,40634
2863,WEEKDAY,17,NE15,132319,34470
2864,WEEKDAY,17,NE16,67559,31048
2865,WEEKDAY,17,NE17,0,20428
2866,WEEKDAY,17,CC1,140639,0
2867,WEEKDAY,17,CC2,141683,42399
2868,WEEKDAY,17,CC3,142744,46048
2869,WEEKDAY,17,CC4,197122,53019
2870,WEEKDAY,17,CC5,197000,64227
2871,WEEKDAY,17,CC6,193652,66176
2872,WEEKDAY,17,CC7,191345,72273
2873,WEEKDAY,17,CC8,188219,76550
2874,WEEKDAY,17,CC9,186346,82083
2875,WEEKDAY,17,CC10,186346,130211
2876,WEEKDAY,17,CC11,187732,130211
2877,WEEKDAY,17,CC12,185660,134064
2878,WEEKDAY,17,CC13,127564,138292
2879,WEEKDAY,17,CC14,122718,167736
2880,WEEKDAY,17,CC15,79899,171081
2881,WEEKDAY,17,CC16,75446,132001
2882,WEEKDAY,17,CC17,76515,132864
2883,WEEKDAY,17,CC18,76515,132829
2884,WEEKDAY,17,CC19,72986,132829
2885,WEEKDAY,17,CC20,70505,119667
2886,WEEKDAY,17,CC21,64013,122585
2887,WEEKDAY,17,CC22,55385,128200
2888,WEEKDAY,17,CC23,56201,46530
2889,WEEKDAY,17,CC24,56441,39054
2890,WEEKDAY,17,CC25,52857,24427
2891,WEEKDAY,17,CC26,51575,20634
2892,WEEKDAY,17,CC27,51320,18624
2893,WEEKDAY,17,CC28,47589,15250
2894,WEEKDAY,17,CC29,0,15306
2895,WEEKDAY,17,DT1,15079,0
2896,WEEKDAY,17,DT2,17395,65465
2897,WEEKDAY,17,DT3,21144,67090
2898,WEEKDAY,17,DT4,21144,77138
2899,WEEKDAY,17,DT5,26097,77138
2900,WEEKDAY,17,DT6,30776,92975
2901,WEEKDAY,17,DT7,32994,97083
2902,WEEKDAY,17,DT8,34025,100831
2903,WEEKDAY,17,DT9,91842,103100
2904,WEEKDAY,17,DT10,117207,90074
2905,WEEKDAY,17,DT11,169706,89474
2906,WEEKDAY,17,DT12,176353,98027
2907,WEEKDAY,17,DT13,172151,91384
2908,WEEKDAY,17,DT14,199486,89069
2909,WEEKDAY,17,DT15,192411,70151
2910,WEEKDAY,17,DT16,170165,66149
2911,WEEKDAY,17,DT17,179651,63803
2912,WEEKDAY,17,DT18,186112,51546
2913,WEEKDAY,17,DT19,156365,43949
2914,WEEKDAY,17,DT20,154946,39988
2915,WEEKDAY,17,DT21,158527,39410
2916,WEEKDAY,17,DT22,158281,41166
2917,WEEKDAY,17,DT23,161787,49232
2918,WEEKDAY,17,DT24,160551,48471
2919,WEEKDAY,17,DT25,160295,49584
2920,WEEKDAY,17,DT26,152374,49580
2921,WEEKDAY,17,DT27,150995,47509
2922,WEEKDAY,17,DT28,146951,44174
2923,WEEKDAY,17,DT29,140126,38992
2924,WEEKDAY,17,DT30,128849,39146
2925,WEEKDAY,17,DT31,117608,38591
2926,WEEKDAY,17,DT32,40214,38441
2927,WEEKDAY,17,DT33,12720,32635
2928,WEEKDAY,17,DT34,9882,24824
2929,WEEKDAY,17,DT35,0,17435
2930,WEEKDAY,17,TE1,5772,0
2931,WEEKDAY,17,NS9/TE2,20990,3047
2932,WEEKDAY,17,TE3,20982,97749
2933,WEEKDAY,17,TE4,22130,105492
2934,WEEKDAY,17,TE5,22103,106546
2935,WEEKDAY,17,TE6,21644,110308
2936,WEEKDAY,17,TE7,22299,121527
2937,WEEKDAY,17,TE8,21532,124243
2938,WEEKDAY,17,CC17/TE9,34560,130032
2939,WEEKDAY,17,TE10,34560,113610
2940,WEEKDAY,17,DT10/TE11,48382,113610
2941,WEEKDAY,17,TE12,49414,106251
2942,WEEKDAY,17,TE13,49546,105377
2943,WEEKDAY,17,TE14/NS22,24526,107200
2944,WEEKDAY,17,TE15,21156,173566
2945,WEEKDAY,17,TE16,18433,178197
2946,WEEKDAY,17,EW16/NE3/TE17,17349,179303
2947,WEEKDAY,17,TE18,11484,108804
2948,WEEKDAY,17,TE19,8756,106428
2949,WEEKDAY,17,NS27/CE2/TE20,6244,96582
2950,WEEKDAY,17,TE21,6244,1186
2951,WEEKDAY,17,TE22,0,1186
2952,WEEKDAY,18,EW1,30028,0
2953,WEEKDAY,18,EW2,127946,79605
2954,WEEKDAY,18,EW3,130768,169299
2955,WEEKDAY,18,EW4,138476,195168
2956,WEEKDAY,18,EW5,142671,212935
2957,WEEKDAY,18,EW6,142793,270995
2958,WEEKDAY,18,EW7,145766,292080
2959,WEEKDAY,18,EW8,158776,318281
2960,WEEKDAY,18,EW9,156315,372073
2961,WEEKDAY,18,EW10,153401,401412
2962,WEEKDAY,18,EW11,157027,418363
2963,WEEKDAY,18,EW12,149017,434738
2964,WEEKDAY,18,EW13,271508,423637
2965,WEEKDAY,18,EW14,300329,435573
2966,WEEKDAY,18,EW15,304635,264723
2967,WEEKDAY,18,EW16,334738,237617
2968,WEEKDAY,18,EW17,302440,179462
2969,WEEKDAY,18,EW18,288398,186338
2970,WEEKDAY,18,EW19,270612,183413
2971,WEEKDAY,18,EW20,266391,186797
2972,WEEKDAY,18,EW21,262211,188081
2973,WEEKDAY,18,EW22,256883,100360
2974,WEEKDAY,18,EW23,220935,100158
2975,WEEKDAY,18,EW24,189893,101139
2976,WEEKDAY,18,EW25,176463,94413
2977,WEEKDAY,18,EW26,133627,97426
2978,WEEKDAY,18,EW27,54939,94984
2979,WEEKDAY,18,EW28,19561,83657
2980,WEEKDAY,18,EW29,13909,70030
2981,WEEKDAY,18,EW30,12542,38895
2982,WEEKDAY,18,EW31,10181,29086
2983,WEEKDAY,18,EW32,6279,17114
2984,WEEKDAY,18,EW33,0,6754
2985,WEEKDAY,18,NS1,527682,0
2986,WEEKDAY,18,NS2,513673,89367
2987,WEEKDAY,18,NS3,492184,120619
2988,WEEKDAY,18,NS4,464926,141814
2989,WEEKDAY,18,NS5,436189,177034
2990,WEEKDAY,18,NS6,436189,204033
2991,WEEKDAY,18,NS7,431362,204033
2992,WEEKDAY,18,NS8,428274,215951
2993,WEEKDAY,18,NS9,409931,236833
2994,WEEKDAY,18,NS10,394250,332199
2995,WEEKDAY,18,NS11,373446,374573
2996,WEEKDAY,18,NS12,366231,426195
2997,WEEKDAY,18,NS13,318046,446431
2998,WEEKDAY,18,NS14,299023,524743
2999,WEEKDAY,18,NS15,299741,563399
3000,WEEKDAY,18,NS16,269730,552607
3001,WEEKDAY,18,NS17,281552,601831
3002,WEEKDAY,18,NS18,275715,563819
3003,WEEKDAY,18,NS19,259083,571741
3004,WEEKDAY,18,NS20,260019,588102
3005,WEEKDAY,18,NS21,257445,565572
3006,WEEKDAY,18,NS22,193129,536072
3007,WEEKDAY,18,NS23,138537,595083
3008,WEEKDAY,18,NS24,101777,617578
3009,WEEKDAY,18,NS25,35760,584416
3010,WEEKDAY,18,NS26,5418,559157
3011,WEEKDAY,18,NS27,1508,162472
3012,WEEKDAY,18,NS28,0,1441
3013,WEEKDAY,18,NE1,116835,0
3014,WEEKDAY,18,NE2,116835,50160
3015,WEEKDAY,18,NE3,301681,50160
3016,WEEKDAY,18,NE4,306357,44804
3017,WEEKDAY,18,NE5,316928,79682
3018,WEEKDAY,18,NE6,401794,88490
3019,WEEKDAY,18,NE7,464575,87736
3020,WEEKDAY,18,NE8,435966,60664
3021,WEEKDAY,18,NE9,428185,73649
3022,WEEKDAY,18,NE10,421492,72423
3023,WEEKDAY,18,NE11,408634,73539
3024,WEEKDAY,18,NE12,311158,74895
3025,WEEKDAY,18,NE13,277904,52487
3026,WEEKDAY,18,NE14,219793,47675
3027,WEEKDAY,18,NE15,174696,39698
3028,WEEKDAY,18,NE16,89895,35886
3029,WEEKDAY,18,NE17,0,23239
3030,WEEKDAY,18,CC1,188173,0
3031,WEEKDAY,18,CC2,190008,54938
3032,WEEKDAY,18,CC3,191721,59500
3033,WEEKDAY,18,CC4,270194,68946
3034,WEEKDAY,18,CC5,269842,80831
3035,WEEKDAY,18,CC6,264189,83321
3036,WEEKDAY,18,CC7,259557,91080
3037,WEEKDAY,18,CC8,253743,96521
3038,WEEKDAY,18,CC9,245919,103896
3039,WEEKDAY,18,CC10,245919,172591
