,WeekType,Time,Station,Direction1,Direction2
2018,WEEKDAY,12,NS18,198057,111743
2019,WEEKDAY,12,NS19,198866,112894
2020,WEEKDAY,12,NS20,183715,120141
2021,WEEKDAY,12,NS21,199535,117826
2022,WEEKDAY,12,NS22,149376,108393
2023,WEEKDAY,12,NS23,121901,153872
2024,WEEKDAY,12,NS24,102096,168922
2025,WEEKDAY,12,NS25,56725,158511
2026,WEEKDAY,12,NS26,7232,178186
2027,WEEKDAY,12,NS27,2628,62671
2028,WEEKDAY,12,NS28,0,945
2029,WEEKDAY,12,NE1,28222,0
2030,WEEKDAY,12,NE2,28222,47486
2031,WEEKDAY,12,NE3,82809,47486
2032,WEEKDAY,12,NE4,77374,43800
2033,WEEKDAY,12,NE5,77403,89205
2034,WEEKDAY,12,NE6,93836,93544
2035,WEEKDAY,12,NE7,99342,90341
2036,WEEKDAY,12,NE8,86849,56419
2037,WEEKDAY,12,NE9,84565,61374
2038,WEEKDAY,12,NE10,83821,57965
2039,WEEKDAY,12,NE11,80168,57752
2040,WEEKDAY,12,NE12,59273,57716
2041,WEEKDAY,12,NE13,54447,44654
2042,WEEKDAY,12,NE14,47211,40694
2043,WEEKDAY,12,NE15,40298,33816
2044,WEEKDAY,12,NE16,23658,29076
2045,WEEKDAY,12,NE17,0,17390
2046,WEEKDAY,12,CC1,95273,0
2047,WEEKDAY,12,CC2,94703,39588
2048,WEEKDAY,12,CC3,93628,43923
2049,WEEKDAY,12,CC4,123745,49321
2050,WEEKDAY,12,CC5,122692,59266
2051,WEEKDAY,12,CC6,119787,60074
2052,WEEKDAY,12,CC7,119631,64565
2053,WEEKDAY,12,CC8,120926,65815
2054,WEEKDAY,12,CC9,119832,68909
2055,WEEKDAY,12,CC10,119832,95503
2056,WEEKDAY,12,CC11,117166,95503
2057,WEEKDAY,12,CC12,116958,99116
2058,WEEKDAY,12,CC13,97437,101969
2059,WEEKDAY,12,CC14,95265,93751
2060,WEEKDAY,12,CC15,72837,94406
2061,WEEKDAY,12,CC16,68632,64383
2062,WEEKDAY,12,CC17,70204,62017
2063,WEEKDAY,12,CC18,70204,59186
2064,WEEKDAY,12,CC19,66865,59186
2065,WEEKDAY,12,CC20,66487,45582
2066,WEEKDAY,12,CC21,65606,46956
2067,WEEKDAY,12,CC22,63204,53727
2068,WEEKDAY,12,CC23,58387,22216
2069,WEEKDAY,12,CC24,47386,17524
2070,WEEKDAY,12,CC25,45250,10050
2071,WEEKDAY,12,CC26,44907,8354
2072,WEEKDAY,12,CC27,44546,7972
2073,WEEKDAY,12,CC28,43588,7835
2074,WEEKDAY,12,CC29,0,7177
2075,WEEKDAY,12,DT1,17147,0
2076,WEEKDAY,12,DT2,18276,17565
2077,WEEKDAY,12,DT3,21884,16432
2078,WEEKDAY,12,DT4,21884,18975
2079,WEEKDAY,12,DT5,25791,18975
2080,WEEKDAY,12,DT6,29310,23773
2081,WEEKDAY,12,DT7,30246,27142
2082,WEEKDAY,12,DT8,30749,28687
2083,WEEKDAY,12,DT9,59588,30444
2084,WEEKDAY,12,DT10,74774,28771
2085,WEEKDAY,12,DT11,116431,28851
2086,WEEKDAY,12,DT12,129802,32870
2087,WEEKDAY,12,DT13,122670,34257
2088,WEEKDAY,12,DT14,126101,35031
2089,WEEKDAY,12,DT15,121527,36264
2090,WEEKDAY,12,DT16,102936,42129
2091,WEEKDAY,12,DT17,114912,46162
2092,WEEKDAY,12,DT18,111005,41660
2093,WEEKDAY,12,DT19,56466,41505
2094,WEEKDAY,12,DT20,54552,32616
2095,WEEKDAY,12,DT21,53589,30547
2096,WEEKDAY,12,DT22,53485,31505
2097,WEEKDAY,12,DT23,52809,33344
2098,WEEKDAY,12,DT24,52217,33078
2099,WEEKDAY,12,DT25,50837,32580
2100,WEEKDAY,12,DT26,45345,32051
2101,WEEKDAY,12,DT27,42945,30899
2102,WEEKDAY,12,DT28,40616,30360
2103,WEEKDAY,12,DT29,39739,28318
2104,WEEKDAY,12,DT30,37978,27204
2105,WEEKDAY,12,DT31,36108,25126
2106,WEEKDAY,12,DT32,17013,24302
2107,WEEKDAY,12,DT33,10924,18412
2108,WEEKDAY,12,DT34,9855,7926
2109,WEEKDAY,12,DT35,0,5812
2110,WEEKDAY,12,TE1,5076,0
2111,WEEKDAY,12,NS9/TE2,21291,2783
2112,WEEKDAY,12,TE3,18757,33099
2113,WEEKDAY,12,TE4,18916,32745
2114,WEEKDAY,12,TE5,19479,33541
2115,WEEKDAY,12,TE6,21471,34480
2116,WEEKDAY,12,TE7,22277,36944
2117,WEEKDAY,12,TE8,21226,38846
2118,WEEKDAY,12,CC17/TE9,31182,41109
2119,WEEKDAY,12,TE10,31182,36437
2120,WEEKDAY,12,DT10/TE11,48919,36437
2121,WEEKDAY,12,TE12,50915,34628
2122,WEEKDAY,12,TE13,53007,35971
2123,WEEKDAY,12,TE14/NS22,24229,37514
2124,WEEKDAY,12,TE15,20998,103641
2125,WEEKDAY,12,TE16,20387,107502
2126,WEEKDAY,12,EW16/NE3/TE17,17688,107215
2127,WEEKDAY,12,TE18,12565,77093
2128,WEEKDAY,12,TE19,6381,77906
2129,WEEKDAY,12,NS27/CE2/TE20,2994,72723
2130,WEEKDAY,12,TE21,2994,754
2131,WEEKDAY,12,TE22,0,754
2132,WEEKDAY,13,EW1,19630,0
2133,WEEKDAY,13,EW2,65790,22120
2134,WEEKDAY,13,EW3,66964,46813
2135,WEEKDAY,13,EW4,69712,51259
2136,WEEKDAY,13,EW5,75745,53742
2137,WEEKDAY,13,EW6,75750,64653
2138,WEEKDAY,13,EW7,78083,68546
2139,WEEKDAY,13,EW8,83574,75383
2140,WEEKDAY,13,EW9,87945,91524
2141,WEEKDAY,13,EW10,84129,93558
2142,WEEKDAY,13,EW11,85336,95952
2143,WEEKDAY,13,EW12,83592,106122
2144,WEEKDAY,13,EW13,162503,121653
2145,WEEKDAY,13,EW14,112892,147058
2146,WEEKDAY,13,EW15,90449,111938
2147,WEEKDAY,13,EW16,85042,109037
2148,WEEKDAY,13,EW17,80211,87881
2149,WEEKDAY,13,EW18,74444,87437
2150,WEEKDAY,13,EW19,71282,86428
2151,WEEKDAY,13,EW20,69619,87285
2152,WEEKDAY,13,EW21,66173,87518
2153,WEEKDAY,13,EW22,64610,48548
2154,WEEKDAY,13,EW23,58578,50621
2155,WEEKDAY,13,EW24,47764,45696
2156,WEEKDAY,13,EW25,45554,42768
2157,WEEKDAY,13,EW26,39105,41443
2158,WEEKDAY,13,EW27,18923,33667
2159,WEEKDAY,13,EW28,7529,21289
2160,WEEKDAY,13,EW29,4009,8661
2161,WEEKDAY,13,EW30,3154,4364
2162,WEEKDAY,13,EW31,2513,3808
2163,WEEKDAY,13,EW32,1337,2741
2164,WEEKDAY,13,EW33,0,1341
2165,WEEKDAY,13,NS1,163139,0
2166,WEEKDAY,13,NS2,162703,36045
2167,WEEKDAY,13,NS3,160830,44348
2168,WEEKDAY,13,NS4,157913,47810
2169,WEEKDAY,13,NS5,153660,56880
2170,WEEKDAY,13,NS6,153660,56395
2171,WEEKDAY,13,NS7,154802,56395
2172,WEEKDAY,13,NS8,162603,59863
2173,WEEKDAY,13,NS9,168271,66457
2174,WEEKDAY,13,NS10,172326,89760
2175,WEEKDAY,13,NS11,174023,96643
2176,WEEKDAY,13,NS12,173556,105075
2177,WEEKDAY,13,NS13,170751,109386
2178,WEEKDAY,13,NS14,171571,118227
2179,WEEKDAY,13,NS15,169652,121079
2180,WEEKDAY,13,NS16,167530,119136
2181,WEEKDAY,13,NS17,185653,127646
2182,WEEKDAY,13,NS18,185707,119702
2183,WEEKDAY,13,NS19,184339,121172
2184,WEEKDAY,13,NS20,170881,128639
2185,WEEKDAY,13,NS21,177331,127274
2186,WEEKDAY,13,NS22,149770,129671
2187,WEEKDAY,13,NS23,133421,162595
2188,WEEKDAY,13,NS24,119452,167671
2189,WEEKDAY,13,NS25,103758,151518
2190,WEEKDAY,13,NS26,11059,164543
2191,WEEKDAY,13,NS27,2345,73593
2192,WEEKDAY,13,NS28,0,1148
2193,WEEKDAY,13,NE1,36311,0
2194,WEEKDAY,13,NE2,36311,36722
2195,WEEKDAY,13,NE3,82625,36722
2196,WEEKDAY,13,NE4,83814,44641
2197,WEEKDAY,13,NE5,82734,69263
2198,WEEKDAY,13,NE6,107109,74580
2199,WEEKDAY,13,NE7,108951,67599
2200,WEEKDAY,13,NE8,103051,55869
2201,WEEKDAY,13,NE9,98561,56617
2202,WEEKDAY,13,NE10,97124,55794
2203,WEEKDAY,13,NE11,93947,57329
2204,WEEKDAY,13,NE12,73005,57629
2205,WEEKDAY,13,NE13,66174,41559
2206,WEEKDAY,13,NE14,58323,38661
2207,WEEKDAY,13,NE15,50261,32767
2208,WEEKDAY,13,NE16,28861,28311
2209,WEEKDAY,13,NE17,0,17919
2210,WEEKDAY,13,CC1,103023,0
2211,WEEKDAY,13,CC2,101169,34373
2212,WEEKDAY,13,CC3,100888,41732
2213,WEEKDAY,13,CC4,132225,46217
2214,WEEKDAY,13,CC5,130430,54697
2215,WEEKDAY,13,CC6,127023,56235
2216,WEEKDAY,13,CC7,125133,62647
2217,WEEKDAY,13,CC8,125977,66236
2218,WEEKDAY,13,CC9,127228,70344
2219,WEEKDAY,13,CC10,127228,91576
2220,WEEKDAY,13,CC11,122605,91576
2221,WEEKDAY,13,CC12,128780,97312
2222,WEEKDAY,13,CC13,104186,101052
2223,WEEKDAY,13,CC14,99294,97564
2224,WEEKDAY,13,CC15,76125,99338
2225,WEEKDAY,13,CC16,69743,62124
2226,WEEKDAY,13,CC17,70114,61513
2227,WEEKDAY,13,CC18,70114,57405
2228,WEEKDAY,13,CC19,66394,57405
2229,WEEKDAY,13,CC20,65659,45988
2230,WEEKDAY,13,CC21,69328,47018
2231,WEEKDAY,13,CC22,65575,48757
2232,WEEKDAY,13,CC23,58628,17425
2233,WEEKDAY,13,CC24,44843,16019
2234,WEEKDAY,13,CC25,41684,12097
2235,WEEKDAY,13,CC26,40534,10837
2236,WEEKDAY,13,CC27,38308,11116
2237,WEEKDAY,13,CC28,37197,12669
2238,WEEKDAY,13,CC29,0,11965
2239,WEEKDAY,13,DT1,16095,0
2240,WEEKDAY,13,DT2,16970,20985
2241,WEEKDAY,13,DT3,19868,20318
2242,WEEKDAY,13,DT4,19868,24919
2243,WEEKDAY,13,DT5,24637,24919
2244,WEEKDAY,13,DT6,27987,30108
2245,WEEKDAY,13,DT7,28280,33136
2246,WEEKDAY,13,DT8,29718,35598
2247,WEEKDAY,13,DT9,60291,36481
2248,WEEKDAY,13,DT10,82133,34029
2249,WEEKDAY,13,DT11,114735,32593
2250,WEEKDAY,13,DT12,122330,37900
2251,WEEKDAY,13,DT13,119914,41349
2252,WEEKDAY,13,DT14,132261,37500
2253,WEEKDAY,13,DT15,132470,34127
2254,WEEKDAY,13,DT16,115526,37474
2255,WEEKDAY,13,DT17,99558,39260
2256,WEEKDAY,13,DT18,95485,58613
2257,WEEKDAY,13,DT19,64679,57135
2258,WEEKDAY,13,DT20,61459,30462
2259,WEEKDAY,13,DT21,60617,29980
2260,WEEKDAY,13,DT22,61192,30865
2261,WEEKDAY,13,DT23,60000,32060
2262,WEEKDAY,13,DT24,59345,32424
2263,WEEKDAY,13,DT25,59010,32277
2264,WEEKDAY,13,DT26,49693,30656
2265,WEEKDAY,13,DT27,50639,30156
2266,WEEKDAY,13,DT28,46468,28981
2267,WEEKDAY,13,DT29,44871,27480
2268,WEEKDAY,13,DT30,42371,26836
2269,WEEKDAY,13,DT31,40866,24739
2270,WEEKDAY,13,DT32,20678,24401
2271,WEEKDAY,13,DT33,12165,16560
2272,WEEKDAY,13,DT34,9207,7089
2273,WEEKDAY,13,DT35,0,6069
2274,WEEKDAY,13,TE1,3812,0
2275,WEEKDAY,13,NS9/TE2,19125,3501
2276,WEEKDAY,13,TE3,16144,34197
2277,WEEKDAY,13,TE4,16556,34389
2278,WEEKDAY,13,TE5,16995,35579
2279,WEEKDAY,13,TE6,20041,38458
2280,WEEKDAY,13,TE7,19860,42709
2281,WEEKDAY,13,TE8,19311,43248
2282,WEEKDAY,13,CC17/TE9,28548,45336
2283,WEEKDAY,13,TE10,28548,39771
2284,WEEKDAY,13,DT10/TE11,42422,39771
2285,WEEKDAY,13,TE12,42245,36464
2286,WEEKDAY,13,TE13,42257,40110
2287,WEEKDAY,13,TE14/NS22,25181,43769
2288,WEEKDAY,13,TE15,25573,91587
2289,WEEKDAY,13,TE16,22828,94124
2290,WEEKDAY,13,EW16/NE3/TE17,20038,94850
2291,WEEKDAY,13,TE18,17971,70012
2292,WEEKDAY,13,TE19,8643,67465
2293,WEEKDAY,13,NS27/CE2/TE20,3104,67207
2294,WEEKDAY,13,TE21,3104,873
2295,WEEKDAY,13,TE22,0,873
2296,WEEKDAY,14,EW1,19252,0
2297,WEEKDAY,14,EW2,59079,27634
2298,WEEKDAY,14,EW3,59945,55930
2299,WEEKDAY,14,EW4,61932,60192
2300,WEEKDAY,14,EW5,66243,63692
2301,WEEKDAY,14,EW6,65326,76388
2302,WEEKDAY,14,EW7,66567,80904
2303,WEEKDAY,14,EW8,73477,88208
2304,WEEKDAY,14,EW9,73845,101334
2305,WEEKDAY,14,EW10,72546,105423
2306,WEEKDAY,14,EW11,73210,109328
2307,WEEKDAY,14,EW12,68923,120053
2308,WEEKDAY,14,EW13,118408,128069
2309,WEEKDAY,14,EW14,99495,150438
2310,WEEKDAY,14,EW15,88000,103120
2311,WEEKDAY,14,EW16,88996,99832
2312,WEEKDAY,14,EW17,84506,74603
2313,WEEKDAY,14,EW18,79522,77354
2314,WEEKDAY,14,EW19,75279,77426
2315,WEEKDAY,14,EW20,74401,79063
2316,WEEKDAY,14,EW21,71808,78848
2317,WEEKDAY,14,EW22,72461,45005
2318,WEEKDAY,14,EW23,64376,43907
2319,WEEKDAY,14,EW24,53490,41406
2320,WEEKDAY,14,EW25,50048,39204
2321,WEEKDAY,14,EW26,41403,38286
2322,WEEKDAY,14,EW27,17801,31917
2323,WEEKDAY,14,EW28,5959,20405
2324,WEEKDAY,14,EW29,3268,9738
2325,WEEKDAY,14,EW30,2946,5207
2326,WEEKDAY,14,EW31,2497,4164
2327,WEEKDAY,14,EW32,1440,2954
2328,WEEKDAY,14,EW33,0,1565
2329,WEEKDAY,14,NS1,146186,0
2330,WEEKDAY,14,NS2,145193,34382
2331,WEEKDAY,14,NS3,141215,43590
2332,WEEKDAY,14,NS4,137319,49036
2333,WEEKDAY,14,NS5,131800,60163
2334,WEEKDAY,14,NS6,131800,59960
2335,WEEKDAY,14,NS7,131290,59960
2336,WEEKDAY,14,NS8,135334,63867
2337,WEEKDAY,14,NS9,142371,71124
2338,WEEKDAY,14,NS10,144996,100347
2339,WEEKDAY,14,NS11,145270,110199
2340,WEEKDAY,14,NS12,143021,120797
2341,WEEKDAY,14,NS13,136203,126349
2342,WEEKDAY,14,NS14,135634,137707
2343,WEEKDAY,14,NS15,135526,142384
2344,WEEKDAY,14,NS16,132491,140266
2345,WEEKDAY,14,NS17,147212,149728
2346,WEEKDAY,14,NS18,146953,139772
2347,WEEKDAY,14,NS19,141029,140715
2348,WEEKDAY,14,NS20,131299,147801
2349,WEEKDAY,14,NS21,136472,144134
2350,WEEKDAY,14,NS22,107080,135507
2351,WEEKDAY,14,NS23,88513,168843
2352,WEEKDAY,14,NS24,74950,173643
2353,WEEKDAY,14,NS25,48331,153693
2354,WEEKDAY,14,NS26,6551,164450
2355,WEEKDAY,14,NS27,2453,66434
2356,WEEKDAY,14,NS28,0,1744
2357,WEEKDAY,14,NE1,32711,0
2358,WEEKDAY,14,NE2,32711,31246
2359,WEEKDAY,14,NE3,85444,31246
2360,WEEKDAY,14,NE4,86798,35534
2361,WEEKDAY,14,NE5,86119,60049
2362,WEEKDAY,14,NE6,113580,64323
2363,WEEKDAY,14,NE7,124347,58195
2364,WEEKDAY,14,NE8,115069,44677
2365,WEEKDAY,14,NE9,112155,48884
2366,WEEKDAY,14,NE10,109945,48041
2367,WEEKDAY,14,NE11,106547,50459
2368,WEEKDAY,14,NE12,85447,51175
2369,WEEKDAY,14,NE13,76910,37207
2370,WEEKDAY,14,NE14,66846,34768
2371,WEEKDAY,14,NE15,56623,29699
2372,WEEKDAY,14,NE16,32549,26511
2373,WEEKDAY,14,NE17,0,16917
2374,WEEKDAY,14,CC1,96106,0
2375,WEEKDAY,14,CC2,94638,28511
2376,WEEKDAY,14,CC3,94772,36189
2377,WEEKDAY,14,CC4,129466,41104
2378,WEEKDAY,14,CC5,128337,47388
2379,WEEKDAY,14,CC6,123037,49009
2380,WEEKDAY,14,CC7,122291,57569
2381,WEEKDAY,14,CC8,125075,60984
2382,WEEKDAY,14,CC9,123330,64373
2383,WEEKDAY,14,CC10,123330,84459
2384,WEEKDAY,14,CC11,120119,84459
2385,WEEKDAY,14,CC12,121597,88621
2386,WEEKDAY,14,CC13,95826,91878
2387,WEEKDAY,14,CC14,91028,92214
2388,WEEKDAY,14,CC15,64510,95152
2389,WEEKDAY,14,CC16,60104,63878
2390,WEEKDAY,14,CC17,61080,63160
2391,WEEKDAY,14,CC18,61080,59270
2392,WEEKDAY,14,CC19,56638,59270
2393,WEEKDAY,14,CC20,55866,46815
2394,WEEKDAY,14,CC21,54355,47470
2395,WEEKDAY,14,CC22,50222,48789
2396,WEEKDAY,14,CC23,47287,15758
2397,WEEKDAY,14,CC24,39177,14448
2398,WEEKDAY,14,CC25,35836,10385
2399,WEEKDAY,14,CC26,34563,8826
2400,WEEKDAY,14,CC27,33336,8932
2401,WEEKDAY,14,CC28,32113,8982
2402,WEEKDAY,14,CC29,0,8963
2403,WEEKDAY,14,DT1,13732,0
2404,WEEKDAY,14,DT2,14481,24640
2405,WEEKDAY,14,DT3,17725,24215
2406,WEEKDAY,14,DT4,17725,29011
2407,WEEKDAY,14,DT5,20754,29011
2408,WEEKDAY,14,DT6,25403,36805
2409,WEEKDAY,14,DT7,25660,40342
2410,WEEKDAY,14,DT8,27765,42854
2411,WEEKDAY,14,DT9,55502,43853
2412,WEEKDAY,14,DT10,74262,40710
2413,WEEKDAY,14,DT11,103586,38114
2414,WEEKDAY,14,DT12,111304,40110
2415,WEEKDAY,14,DT13,107456,39910
2416,WEEKDAY,14,DT14,117195,38551
2417,WEEKDAY,14,DT15,112932,34135
2418,WEEKDAY,14,DT16,97929,34741
2419,WEEKDAY,14,DT17,94250,35478
2420,WEEKDAY,14,DT18,92733,37622
2421,WEEKDAY,14,DT19,64928,36034
2422,WEEKDAY,14,DT20,62893,25664
2423,WEEKDAY,14,DT21,62466,25220
2424,WEEKDAY,14,DT22,62864,26830
2425,WEEKDAY,14,DT23,62113,27968
2426,WEEKDAY,14,DT24,61155,27970
2427,WEEKDAY,14,DT25,60461,27870
2428,WEEKDAY,14,DT26,53887,27524
2429,WEEKDAY,14,DT27,52402,27168
2430,WEEKDAY,14,DT28,49083,26027
2431,WEEKDAY,14,DT29,47314,25273
2432,WEEKDAY,14,DT30,44641,25125
2433,WEEKDAY,14,DT31,42525,23347
2434,WEEKDAY,14,DT32,19580,23387
2435,WEEKDAY,14,DT33,9719,16771
2436,WEEKDAY,14,DT34,7135,6626
2437,WEEKDAY,14,DT35,0,5333
2438,WEEKDAY,14,TE1,4196,0
2439,WEEKDAY,14,NS9/TE2,14901,2730
2440,WEEKDAY,14,TE3,14044,41445
2441,WEEKDAY,14,TE4,14340,39427
2442,WEEKDAY,14,TE5,14299,40857
2443,WEEKDAY,14,TE6,16577,43660
2444,WEEKDAY,14,TE7,16487,46553
2445,WEEKDAY,14,TE8,15693,48552
2446,WEEKDAY,14,CC17/TE9,23731,51317
2447,WEEKDAY,14,TE10,23731,45975
2448,WEEKDAY,14,DT10/TE11,36658,45975
2449,WEEKDAY,14,TE12,36712,41129
2450,WEEKDAY,14,TE13,36561,43732
2451,WEEKDAY,14,TE14/NS22,20443,46361
2452,WEEKDAY,14,TE15,18664,91282
2453,WEEKDAY,14,TE16,16522,93212
2454,WEEKDAY,14,EW16/NE3/TE17,13110,94462
2455,WEEKDAY,14,TE18,10065,66119
2456,WEEKDAY,14,TE19,6078,63526
2457,WEEKDAY,14,NS27/CE2/TE20,3128,62132
2458,WEEKDAY,14,TE21,3128,936
2459,WEEKDAY,14,TE22,0,936
2460,WEEKDAY,15,EW1,18621,0
2461,WEEKDAY,15,EW2,57534,31685
2462,WEEKDAY,15,EW3,58605,66228
2463,WEEKDAY,15,EW4,61387,72723
2464,WEEKDAY,15,EW5,63717,76868
2465,WEEKDAY,15,EW6,62774,95763
2466,WEEKDAY,15,EW7,63128,103070
2467,WEEKDAY,15,EW8,70076,111709
2468,WEEKDAY,15,EW9,70487,126982
2469,WEEKDAY,15,EW10,68926,131999
2470,WEEKDAY,15,EW11,70126,136385
2471,WEEKDAY,15,EW12,65066,145610
2472,WEEKDAY,15,EW13,111737,149421
2473,WEEKDAY,15,EW14,103108,167854
2474,WEEKDAY,15,EW15,96636,109573
2475,WEEKDAY,15,EW16,104871,105903
2476,WEEKDAY,15,EW17,97606,76081
2477,WEEKDAY,15,EW18,92322,81077
2478,WEEKDAY,15,EW19,87916,82946
2479,WEEKDAY,15,EW20,86475,86042
2480,WEEKDAY,15,EW21,84498,86452
2481,WEEKDAY,15,EW22,88980,49817
2482,WEEKDAY,15,EW23,81717,45799
2483,WEEKDAY,15,EW24,68311,44848
2484,WEEKDAY,15,EW25,63925,42335
2485,WEEKDAY,15,EW26,53246,39968
2486,WEEKDAY,15,EW27,20827,34848
2487,WEEKDAY,15,EW28,6091,22194
2488,WEEKDAY,15,EW29,3398,13213
2489,WEEKDAY,15,EW30,3397,7380
2490,WEEKDAY,15,EW31,2939,5774
2491,WEEKDAY,15,EW32,1738,4085
2492,WEEKDAY,15,EW33,0,2136
2493,WEEKDAY,15,NS1,171194,0
2494,WEEKDAY,15,NS2,167164,35725
2495,WEEKDAY,15,NS3,162335,48056
2496,WEEKDAY,15,NS4,155123,54803
2497,WEEKDAY,15,NS5,145448,66993
2498,WEEKDAY,15,NS6,145448,71502
2499,WEEKDAY,15,NS7,142372,71502
2500,WEEKDAY,15,NS8,147232,78185
2501,WEEKDAY,15,NS9,151457,86367
2502,WEEKDAY,15,NS10,149234,122159
2503,WEEKDAY,15,NS11,143178,136770
2504,WEEKDAY,15,NS12,140479,154174
2505,WEEKDAY,15,NS13,128915,161356
2506,WEEKDAY,15,NS14,126458,182012
2507,WEEKDAY,15,NS15,128390,190531
2508,WEEKDAY,15,NS16,121897,180819
2509,WEEKDAY,15,NS17,134717,194693
2510,WEEKDAY,15,NS18,132588,179577
2511,WEEKDAY,15,NS19,123773,181445
2512,WEEKDAY,15,NS20,119894,189919
2513,WEEKDAY,15,NS21,123595,178551
2514,WEEKDAY,15,NS22,93516,165542
2515,WEEKDAY,15,NS23,73871,195371
2516,WEEKDAY,15,NS24,59622,198932
2517,WEEKDAY,15,NS25,31839,177592
2518,WEEKDAY,15,NS26,5670,186494
2519,WEEKDAY,15,NS27,2823,69785
2520,WEEKDAY,15,NS28,0,1564
2521,WEEKDAY,15,NE1,40217,0
2522,WEEKDAY,15,NE2,40217,30506
2523,WEEKDAY,15,NE3,103329,30506
2524,WEEKDAY,15,NE4,105211,30346
2525,WEEKDAY,15,NE5,105202,56068
2526,WEEKDAY,15,NE6,138424,60748
2527,WEEKDAY,15,NE7,154729,55619
2528,WEEKDAY,15,NE8,144644,41060
2529,WEEKDAY,15,NE9,141215,44519
2530,WEEKDAY,15,NE10,139564,45441
2531,WEEKDAY,15,NE11,136636,48019
2532,WEEKDAY,15,NE12,107602,47730
2533,WEEKDAY,15,NE13,100136,34227
2534,WEEKDAY,15,NE14,84353,31392
2535,WEEKDAY,15,NE15,70017,27177
2536,WEEKDAY,15,NE16,38868,24473
2537,WEEKDAY,15,NE17,0,16698
2538,WEEKDAY,15,CC1,98361,0
2539,WEEKDAY,15,CC2,99755,28422
2540,WEEKDAY,15,CC3,100815,32011
2541,WEEKDAY,15,CC4,137981,36346
2542,WEEKDAY,15,CC5,137251,41782
2543,WEEKDAY,15,CC6,128237,43321
2544,WEEKDAY,15,CC7,126828,56119
2545,WEEKDAY,15,CC8,128040,59923
2546,WEEKDAY,15,CC9,126052,63717
2547,WEEKDAY,15,CC10,126052,85518
2548,WEEKDAY,15,CC11,124482,85518
2549,WEEKDAY,15,CC12,126044,89041
2550,WEEKDAY,15,CC13,94527,92621
2551,WEEKDAY,15,CC14,91082,100932
2552,WEEKDAY,15,CC15,61362,103582
2553,WEEKDAY,15,CC16,57332,74172
2554,WEEKDAY,15,CC17,60174,73798
2555,WEEKDAY,15,CC18,60174,68513
2556,WEEKDAY,15,CC19,55832,68513
2557,WEEKDAY,15,CC20,53601,56005
2558,WEEKDAY,15,CC21,50871,58635
2559,WEEKDAY,15,CC22,45002,59998
2560,WEEKDAY,15,CC23,43858,20195
2561,WEEKDAY,15,CC24,39171,17307
2562,WEEKDAY,15,CC25,35714,11086
2563,WEEKDAY,15,CC26,34615,9626
2564,WEEKDAY,15,CC27,33663,9360
2565,WEEKDAY,15,CC28,31849,8668
2566,WEEKDAY,15,CC29,0,8742
2567,WEEKDAY,15,DT1,11321,0
2568,WEEKDAY,15,DT2,12250,31735
2569,WEEKDAY,15,DT3,17345,31089
2570,WEEKDAY,15,DT4,17345,37427
2571,WEEKDAY,15,DT5,20429,37427
2572,WEEKDAY,15,DT6,25976,45020
2573,WEEKDAY,15,DT7,27286,47687
2574,WEEKDAY,15,DT8,28954,49886
2575,WEEKDAY,15,DT9,60215,51986
2576,WEEKDAY,15,DT10,77398,45921
2577,WEEKDAY,15,DT11,104629,43351
2578,WEEKDAY,15,DT12,112566,46803
2579,WEEKDAY,15,DT13,109192,45193
2580,WEEKDAY,15,DT14,119264,44261
2581,WEEKDAY,15,DT15,115298,38618
2582,WEEKDAY,15,DT16,103705,37021
2583,WEEKDAY,15,DT17,104404,34668
2584,WEEKDAY,15,DT18,104898,32031
2585,WEEKDAY,15,DT19,77523,30318
2586,WEEKDAY,15,DT20,75546,23163
2587,WEEKDAY,15,DT21,77240,22854
2588,WEEKDAY,15,DT22,77651,23141
2589,WEEKDAY,15,DT23,77474,24971
2590,WEEKDAY,15,DT24,76336,24657
2591,WEEKDAY,15,DT25,75143,24750
2592,WEEKDAY,15,DT26,68902,24487
2593,WEEKDAY,15,DT27,67007,24197
2594,WEEKDAY,15,DT28,63404,23571
2595,WEEKDAY,15,DT29,60384,22614
2596,WEEKDAY,15,DT30,56119,23181
2597,WEEKDAY,15,DT31,53817,22268
2598,WEEKDAY,15,DT32,21296,22210
2599,WEEKDAY,15,DT33,8175,16521
2600,WEEKDAY,15,DT34,5431,8690
2601,WEEKDAY,15,DT35,0,6731
2602,WEEKDAY,15,TE1,13282,0
2603,WEEKDAY,15,NS9/TE2,15642,1947
2604,WEEKDAY,15,TE3,14829,49326
2605,WEEKDAY,15,TE4,15136,49772
2606,WEEKDAY,15,TE5,14874,51182
2607,WEEKDAY,15,TE6,15375,54496
2608,WEEKDAY,15,TE7,15424,59855
2609,WEEKDAY,15,TE8,14397,62876
2610,WEEKDAY,15,CC17/TE9,24575,66220
2611,WEEKDAY,15,TE10,24575,57119
2612,WEEKDAY,15,DT10/TE11,35877,57119
2613,WEEKDAY,15,TE12,36058,52491
2614,WEEKDAY,15,TE13,35763,53240
2615,WEEKDAY,15,TE14/NS22,19374,55121
2616,WEEKDAY,15,TE15,15482,97936
2617,WEEKDAY,15,TE16,13252,100777
2618,WEEKDAY,15,EW16/NE3/TE17,11061,102168
2619,WEEKDAY,15,TE18,7661,67133
2620,WEEKDAY,15,TE19,5579,64953
2621,WEEKDAY,15,NS27/CE2/TE20,3400,62336
